name,categories,price,rating,specification,image_link
Halmar Lovren,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2291.0,89.0,"Kancelářská židle LOVREN má jednoduchý a ergonomický design. Skvěle se hodí do každé kanceláře, domácí pracovny nebo do dětského pokoje. Tvarovaná zádová opěrka je vyrobena z prodyšné síťoviny v černém odstínu. Oceníte ji především v horkých letních dnech. Měkký sedák je čalouněný kvalitní černou membránovou látkou, která je příjemná na dotek.",https://im9.cz/iR/importprodukt-orig/21d/21d14244f321b507ab4860f871407c64--mmf350x350.jpg
ADK TRADE Runner,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2999.0,96.0,"Futuristicky vyhlížející kancelářské křeslo ADK Runner na první pohled slibuje velmi zajímavé možnosti polohování a nastavení. A skutečně tomu tak je – tento model je zřejmě tím nejuniverzálnějším a nejlépe přizpůsobitelným, co lze v této cenové kategorii pořídit.",https://im9.cz/iR/importprodukt-orig/0b0/0b08878e540041f792d1f236b460fcc7--mmf350x350.jpg
Alba Diana,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2589.0,100.0,Provedení: Čalouněná kancelářská židle Diana nabízena v různých barvách - viz. vzorník níže.,https://im9.cz/iR/importprodukt-orig/02e/02ed40dfe18e6c64bb6d47e0ffdf2e5b--mmf350x350.jpg
Halmar Solaris,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2490.0,98.0,"Hledáte moderní kancelářskou židli, která uspokojí požitek ze sezení a zároveň Vás překvapí její příjemná cena? Pak je jasnou volbou židle Solaris. Vhodná kancelářská židle k sezení do 8 hodin kde součástí je houpací mechanika s aretací. Tuhost houpání je zcela na Vás, můžete si ji kdykoliv upravit. Židle disponuje opěrkou beder a hlavy či pevnými područkami, které uvolní napětí Vašich ramen. ",https://im9.cz/iR/importprodukt-orig/57b/57b84df88dbb2db9af7b285021e3cb40--mmf350x350.jpg
Tectake Paul,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2739.0,87.0,"Kancelářská židle s prvotřídním designem! Ať v kanceláři nebo doma, často musíme při práci na počítači sedět několik hodin, což našemu zdraví příliš neprospívá. Proto bychom měli výběru židle věnovat velkou pozornost. Naše kancelářská židle poskytuje díky neotřelému tvaru a extra silnému polstrování maximální pohodlí při sezení. Promyšlené provedení pak zaručuje, že se stane ozdobou Vaší kanceláře či dodá šmrnc domácímu pracovnímu koutku.",https://im9.cz/iR/importprodukt-orig/213/213e3fdbfefacd7ab270eb79f280d5a4--mmf350x350.jpg
Sedia S108 Cinzia,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3782.0,100.0,"Elegantní otočné, pojízdné kancelářské křeslo ze vzdušného materiálu. Mírně tvarovaná zádová opěrka, zejména v oblasti beder i sedadlo jsou vyrobeny z prodyšného Mesh materiálu ve dvou barevných kombinacích. Područky nestavitelné, v kombinaci plastu a dané látky. Disponuje houpacím mechanismem celého korpusu s aretací pouze v základní poloze, s regulací tuhosti dle hmotnosti uživatele. Tuhost mechanismu se ovládá pomocí utahování a povolování šroubu umístěného pod sedákem. Výškové nastavení plynovým pístem. V základu je plastový, černý kříž s šedými doplňky a plastové kolečka na koberec nebo linoleum. Kolečka lze za příplatek vyměnit za pogumovaná, vhodná na kachle, dřevěné a plovoucí podlahy. Pokud nebudete křeslo chtít pojízdné ale spíše aby stálo na místě, můžete místo koleček zvolit kluzáky. Křeslo není příliš široké ani velké, bude tedy vyhovovat i větším dětem. Vhodné do domácností, studentského pokoje i kanceláří s jednosměnným provozem. Dané barevné provedení. Dodáváno v rozloženém stavu, v krabici. Montážní návod přiložen.",https://im9.cz/iR/importprodukt-orig/637/63790d26c088743ddcd9d971bc4560d8--mmf350x350.jpg
Halmar Fresco,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2890.0,92.0,"Kancelářská židle Fresco v tmavě zelené barvě (Velvet) je moderním a praktickým doplňkem každé kanceláře. Tato židle je určena pro celoroční použití v interiéru. Je vyrobena z látky, která zaručuje její odolnost a pohodlí při sezení.Čalounění je v elegantní tmavě zelené barvě, která židli dodává stylový vzhled. Židle má pevné područky a je vybavena kolečky pro snadnou manipulaci. Maximální zatížení této židle je 100 kg.Díky jednoduché montáži ji snadno sestavíte sami. Křeslo se dodává v demontu. Údržba této židle je velmi jednoduchá - stačí ji otřít na mokro.Jednou z hlavních výhod tohoto výrobku je nastavitelná výška sezení od 42 do 52 cm, která umožňuje přizpůsobení potřebám uživatele. Celková výška židle se pohybuje od 81 do 91 cm.Tato kancelářská židle Fresco je produktem známé značky HALMAR. Je k dispozici v různých barvách, takže si můžete vybrat tu, která nejlépe vyhovuje vašemu interiéru.Křeslo je součástí kategorií Nábytek, Kancelářský nábytek, Kancelářské židle a křesla a Kancelářské židle a křesla. S jeho pomocí můžete vytvořit pohodlné a efektivní pracovní prostředí.",https://im9.cz/iR/importprodukt-orig/39e/39e8ab0a872c7e6129ec1e448b7cfa3a--mmf350x350.jpg
Multised BZJ 487,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",12584.0,100.0,Zátěžové křeslo BZJ 487 XAL nosnost 200 kg,https://im9.cz/iR/importprodukt-orig/25e/25e1160508e708fb765318912f6358fe--mmf350x350.jpg
Autronic KA-B047,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1250.0,100.0,"Kancelářská židle, látka MESH barva/ černá, plynový píst",https://im9.cz/iR/importprodukt-orig/93f/93fbcadc74927cc6484d3da5fe353629--mmf350x350.jpg
Kondela Imela typ 2,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2331.0,,Kancelářská židle IMELA TYP 2 zeleno-černá,https://im9.cz/iR/importprodukt-orig/1da/1dad5e6cab0eb231fba49c2c4bee9e89--mmf350x350.jpg
Multised BZJ 401,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",8945.0,97.0,Křeslo KOMFORT - BZJ 401,https://im9.cz/iR/importprodukt-orig/025/0253505daea13c2374bb0f6eef831d04--mmf350x350.jpg
Alba Eko,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3069.0,100.0,EKO židle - Alba CR tyrkysová,https://img-cdn.heureka.group/v1/f9f69196-1d59-4114-9968-ace0d5165e7b.jpg?width=350&height=350
Emagra X5M,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",9438.0,98.0,Kancelářská židle X5M,https://im9.cz/iR/importprodukt-orig/240/240ef93aa91714444daad5067e29db67--mmf350x350.jpg
Rauman Work Classic,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",4590.0,94.0,Kancelářská židle Work,https://im9.cz/iR/importprodukt-orig/61f/61fdd6461fe3af06d46df083d5513bc6--mmf350x350.jpg
Rauman Start,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5444.0,100.0,"Kancelářská židle Start Jsou-li vaše požadavky na ideální kancelářskou židli široká výbava ruku v ruce s maximálním pohodlím při sezení, je pro vás Start skvělou volbou. O vaše pohodlné sezení se postará hloubkově nastavitelný sedák, výškově nastavitelná opěrka hlavy a beder, 4D područky a synchronní mechanika s možností aretace ve 4 pozicích. Otočná židle Start je ideální společník při práci s počítačem delší než 8 hodin denně. Skvěle se bude vyjímat v kanceláři i pracovně. Židle Start ve zkratce: Židle pro sedavou práci delší než 8 hodin denně Potah z membránové látky a síťoviny Synchronní mechanika Aretace ve 4 pozicích Nastavitelná opěrka hlavy a beder Područky s nastavením do 4 směrů Plastový kříž Univerzální kolečka na měkké i tvrdé podlahy Zvýšená nosnost až 150 kg  Kancelářská židle Start Potah v kombinaci membránové látky a síťoviny Oblíbený potah z látky a síťoviny Opěrka zad a hlavy otočné židle Start má potah ze vzdušné síťoviny a sedák z pevné membránové látky, u které nemusíte mít obavy z oděru. Proč zrovna kombinace těchto dvou materiálů? Síťovina je díky své prodyšnosti bezkonkurenčním potahovým materiálem pro dlouhé hodiny strávené u počítače – ať už prací, studiem nebo brouzdáním po internetu. A membránová látka zkrátka něco vydrží. Synchronní mechanika Pod sedákem židle Start, tedy pomyslnou „kapotou“, se skrývá synchronní mechanika, která má na starost houpání židle. Zajišťuje houpání sedáku a opěráku. Samotné houpání a zablokování maximálního sklonu opěráku ve 4 pozicích si upravujete pomocí šroubu na levé straně sedáku. Výšku sedu si přizpůsobíte pomocí druhého šroubu pod sedákem, a to tím na pravé straně. Ovládání je opravdu jednoduché, osvojíte si ho během pár minut.  Náš tip: Houpání při sedavé práci vám pomůže uvolnit krční a zádové svaly, a nehrozí vám tak ztuhlá šíje vlivem dlouhodobé práce vsedě. Synchronní mechanika se postará o pohyb opěráku a sedáku Hloubku sedáku si můžete jednoduše přizpůsobit Hloubkově nastavitelný sedák Židle Start disponuje nastavitelným sedákem, jehož hloubku si můžete individuálně upravit tak, abyste si vytvořili více prostoru a pohodlí při sezení. Lze ji nastavit v rozmezí 50-55 cm od opěráku zad. Stačí podržet páčku po pravé straně sedáku a bedry se zapřít do opěráku zad. Uvolněním páčky hloubku sedáku zafixujete. Područky si nastavíte do 4 směrů 4D područky Područky kancelářské židle Start si nastavíte do 4 směrů: Celkovou výšku nahoru a dolů Kontaktní plochu dopředu a dozadu Kontaktní plochu do stran Celkovou vzdálenost područek od sedáku Výšku si upravíte pomocí tlačítek, které najdete vepředu pod opěrnou částí. Horní plochu posouváte manuálním zatažením. Nastavitelná opěrka hlavy Výšku opěrky hlavy si regulujete jejím vysunutím směrem nahoru (případně zasunutím opěrky dolů). Zásluhou tohoto prvku ulevíte krční páteři při dlouhém sezení a také předejdete bolestem hlavy. Nastavitelná opěrka beder Záda budete mít neustále zdravě podepřená díky nastavitelné bederní opěrce. Manuálním posouváním si upravíte její výšku. Poskytne vám zdravou oporu bederní páteře při dlouhodobém sezení a výrazně sníží riziko tuhnutí zad Plastový kříž, základna celé židle Kancelářská židle Start disponuje plastovým křížem. Součástí něj je plynový píst, díky němuž dosahuje židle zvýšené nosnosti až 150 kg. Kříž je osázený pěti pogumovanými kolečky, která se hravě pohybují po měkké i tvrdé podlaze. Židli Start vám dodáme v demontu. S její montáží si ale hravě poradíte. Univerzální kolečka se postarají o hladký pohyb po měkkých i tvrdých podlahách",https://im9.cz/iR/importprodukt-orig/789/7890702ddeabc7d07566c65cd8d74980--mmf350x350.jpg
Multised BZJ 393,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5890.0,97.0,Kancelářská židle BZJ 393 - černá,https://im9.cz/iR/importprodukt-orig/611/611b569ec09c8c856e7004fcf8a61075--mmf350x350.jpg
Mayer 2428,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6328.0,98.0,Dětská rostoucí židle Actikid 12 ECO s potahem z eko kůže,https://im9.cz/iR/importprodukt-orig/128/128123aba36777a1bd37709510f584f9--mmf350x350.jpg
Antares 1890 Syn Infinity,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",9199.0,96.0,Antares 1890 Syn Infinity,https://im9.cz/iR/importprodukt-orig/00f/00f0d7dfeaba78de2f54ae2a6ff0806c--mmf350x350.jpg
LD Seating Lyra 237-SYS,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",8241.0,100.0,Kancelářská židle LYRA NET 237-SYS,https://im9.cz/iR/importprodukt-orig/71d/71d8cebaf3329b87264a51e40e9b4228--mmf350x350.jpg
Halmar Ranger,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3880.0,88.0,Provedení:Trendové a pohodlné kancelářské křeslo Ranger s područkami je vyrobeno v kombinaci kvalitní látky a plastu.,https://im9.cz/iR/importprodukt-orig/288/288f4d81a67e626042fe961766b66ccd--mmf350x350.jpg
Corping Winston SAB,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",15470.0,85.0, ,https://im9.cz/iR/importprodukt-orig/362/3623c9fbdb0fe45de867e1b758767ba0--mmf350x350.jpg
Halmar Voyager,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2970.0,98.0,Křeslo VOYAGER modro-černé,https://im9.cz/iR/importprodukt-orig/225/225bab30f7eecbc9b80d33bb130f7d2f--mmf350x350.jpg
Office Pro Themis SP,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5098.0,100.0,POPIS,https://im9.cz/iR/importprodukt-orig/160/1602ff5dd199052e8364363c41038ae0--mmf350x350.jpg
ADK Trade Basic,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1490.0,92.0,"Kvalitní kancelářská židle ADK Basic nabízí nepřeberné množství výhod, které tuto židli vynáší na přední místa oblíbenosti.",https://im9.cz/iR/importprodukt-orig/07a/07aba4fc9c96dea339ea41464e1854ce--mmf350x350.jpg
Mercury Riga,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3550.0,98.0,Kancelářské křeslo RIGA - slonovinová kost,https://im9.cz/iR/importprodukt-orig/adc/adce66e8a89e4f1c5f744408c93fcf10--mmf350x350.jpg
Unique WAU 2,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",11550.0,98.0,"Kancelářská židle WAU 2, bílá, síťovina Charcoal",https://im9.cz/iR/importprodukt-orig/313/313a6da11e13ea0fcdb68122d4d94f51--mmf350x350.jpg
Mayer Medi 1283 G,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6655.0,100.0,Stolička 1283 G,https://im9.cz/iR/importprodukt-orig/032/032e40ed7c533ea3d56bd5ef61321a3d--mmf350x350.jpg
B2B Partner Elite Net,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",4060.0,96.0,"· kancelářská židle ELITE NET se sedákem potaženým látkou a opěrákem ze síťoviny · houpací mechanika s nastavením protiváhy · plastové područky pro oporu loktů · sedák se šířkou 50 cm a hloubkou 52 cm, opěrák s výškou 58 cm · hliníkový kříž, nosnost 150 kg · kolečka pro tvrdé podlahy (např. plovoucí podlahy, dlažba, beton atd.) · výškově nastavitelná opěrka hlavy · pevná bederní opěrka pro oporu bederní páteře",https://im9.cz/iR/importprodukt-orig/a19/a1937d7b0a201eec7faa5e0f5cdb1333--mmf350x350.jpg
Mercury PREZMA,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1790.0,98.0,Kancelářská židle PREZMA BLACK černá/ šedá,https://im9.cz/iR/importprodukt-orig/a59/a5990368adb1e0e59bf5b194a9070483--mmf350x350.jpg
Mayer MYCHAMP,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",9317.0,100.0,POPIS,https://im9.cz/iR/importprodukt-orig/088/0885d261b1cfa8ec3d6b51607912f425--mmf350x350.jpg
